rotation number,time after start [s]
1,0.8670732975006104
2,1.3574960231781006
3,1.7110836505889893
4,2.00630521774292
5,2.2698493003845215
6,2.5108416080474854
7,2.734872579574585
8,2.944110870361328
9,3.142040967941284
10,3.3311808109283447
11,3.5131170749664307
12,3.689652442932129
13,3.862433910369873
14,4.032828330993652
15,4.199113368988037
16,4.364552974700928
17,4.526490926742554
18,4.690074443817139
19,4.849786996841431
20,5.009979724884033
21,5.169814109802246
22,5.329398155212402
23,5.487654209136963
24,5.646234035491943
25,5.804723024368286
26,5.963681936264038
27,6.120961904525757
28,6.277775049209595
29,6.432270765304565
30,6.5868730545043945
31,6.738850831985474
32,6.891779661178589
33,7.042199373245239
34,7.192475318908691
35,7.341031312942505
36,7.487257480621338
37,7.632825136184692
38,7.778255462646484
39,7.921807765960693
40,8.065075635910034
41,8.206921577453613
42,8.348217725753784
43,8.488173961639404
44,8.626519918441772
45,8.7633056640625
46,8.898811101913452
47,9.033843517303467
48,9.166883707046509
49,9.29913330078125
50,9.430285930633545
51,9.559986352920532
52,9.689516067504883
53,9.81823992729187
54,9.946525812149048
55,10.073993921279907
56,10.200287580490112
57,10.326016187667847
58,10.451101303100586
59,10.574923276901245
60,10.698277235031128
61,10.820832967758179
62,10.943099975585938
63,11.064825534820557
64,11.186392307281494
65,11.307241678237915
66,11.428174018859863
67,11.548627614974976
68,11.668906688690186
69,11.789109706878662
70,11.9092857837677
71,12.028725385665894
72,12.147377490997314
73,12.266494750976562
74,12.387381315231323
75,12.50874137878418
76,12.628855466842651
77,12.753159284591675
78,12.883015632629395
79,13.01921272277832
80,13.162868022918701
81,13.314833164215088
82,13.477222204208374
83,13.65159010887146
84,13.840866327285767
85,14.046456336975098
86,14.270325183868408
87,14.517406225204468
88,14.794446229934692
89,15.111889362335205
90,15.488479375839233
91,15.963525772094727
92,16.63116979598999
