rotation number,time after start [s]
1,0.7495477199554443
2,1.259340524673462
3,1.613706350326538
4,1.91082763671875
5,2.172072410583496
6,2.4116923809051514
7,2.635550022125244
8,2.8424508571624756
9,3.039102792739868
10,3.226153612136841
11,3.406055212020874
12,3.5815038681030273
13,3.7497966289520264
14,3.9151830673217773
15,4.0778281688690186
16,4.239892482757568
17,4.4018003940582275
18,4.560909986495972
19,4.720047235488892
20,4.877703428268433
21,5.034082889556885
22,5.189228296279907
23,5.343594074249268
24,5.4962263107299805
25,5.647359609603882
26,5.796474933624268
27,5.944243431091309
28,6.0903706550598145
29,6.235266208648682
30,6.377817153930664
31,6.5181849002838135
32,6.656774997711182
33,6.7946858406066895
34,6.930381774902344
35,7.065249443054199
36,7.198301792144775
37,7.330907106399536
38,7.461899757385254
39,7.591447353363037
40,7.7196760177612305
41,7.847102880477905
42,7.973665237426758
43,8.09970211982727
44,8.224813461303711
45,8.34978699684143
46,8.473825216293335
47,8.596951484680176
48,8.719587326049805
49,8.841643571853638
50,8.962194919586182
51,9.082180261611938
52,9.20119833946228
53,9.319561958312988
54,9.43726110458374
55,9.55442500114441
56,9.671180248260498
57,9.787621974945068
58,9.903581142425537
59,10.018683195114136
60,10.133323907852173
61,10.247943639755249
62,10.361488342285156
63,10.475438356399536
64,10.58869218826294
65,10.701595544815063
66,10.814686059951782
67,10.927103757858276
68,11.039803981781006
69,11.151848793029785
70,11.264100551605225
71,11.375757932662964
72,11.487601280212402
73,11.599040985107422
74,11.710405826568604
75,11.821567058563232
76,11.932259321212769
77,12.04276967048645
78,12.152982473373413
79,12.264161109924316
80,12.377670288085938
81,12.49470043182373
82,12.616202116012573
83,12.742802381515503
84,12.87492299079895
85,13.0136399269104
86,13.159737586975098
87,13.314892768859863
88,13.4799063205719
89,13.657049894332886
90,13.848493814468384
91,14.055453777313232
92,14.280059337615967
93,14.527015686035156
94,14.801462173461914
95,15.112812280654907
96,15.477895259857178
97,15.925607681274414
98,16.532886743545532
