rotation number,time after start [s]
1,4.576075315475464
2,7.36091947555542
3,9.517969846725464
4,11.350032806396484
5,12.986790418624878
6,14.503124475479126
7,15.913424730300903
8,17.239346742630005
9,18.4909827709198
10,19.67598247528076
11,20.800727367401123
12,21.879003763198853
13,22.916243076324463
14,23.920192003250122
15,24.895905017852783
16,25.84730362892151
17,26.77585768699646
18,27.68343949317932
19,28.57214379310608
20,29.441735982894897
21,30.292282581329346
22,31.124743700027466
23,31.938040733337402
24,32.734309673309326
25,33.51568269729614
26,34.28329062461853
27,35.0375497341156
28,35.779396057128906
29,36.51086664199829
30,37.23305416107178
31,37.94703221321106
32,38.65430760383606
33,39.35467839241028
34,40.048370122909546
35,40.73563742637634
36,41.41645812988281
37,42.09135460853577
38,42.75974464416504
39,43.4225287437439
40,44.079054832458496
41,44.72906947135925
42,45.37337779998779
43,46.01176738739014
44,46.64379382133484
45,47.269750356674194
46,47.889790534973145
47,48.504863262176514
48,49.11560583114624
49,49.7219660282135
50,50.324331283569336
51,50.9228789806366
52,51.517770767211914
53,52.10962915420532
54,52.69858360290527
55,53.28437781333923
56,53.86763858795166
57,54.4476842880249
58,55.024954080581665
59,55.59928369522095
60,56.16966009140015
61,56.73746991157532
62,57.302757263183594
63,57.865410566329956
64,58.4256386756897
65,58.98326826095581
66,59.53834652900696
67,60.09095597267151
68,60.64097762107849
69,61.18879246711731
70,61.73429608345032
71,62.277851819992065
72,62.819650173187256
73,63.35949110984802
74,63.89796853065491
75,64.43406748771667
76,64.96848821640015
77,65.50117993354797
78,66.03202986717224
79,66.56132006645203
80,67.08918380737305
81,67.61648941040039
82,68.14918541908264
83,68.68846106529236
84,69.23416924476624
85,69.78699898719788
86,70.34706401824951
87,70.91476964950562
88,71.49092674255371
89,72.07551002502441
90,72.66925072669983
91,73.27284836769104
92,73.88635849952698
93,74.51010060310364
94,75.14381909370422
95,75.78809785842896
96,76.44362807273865
97,77.109792470932
98,77.78767132759094
99,78.47735261917114
100,79.17941093444824
101,79.89410638809204
102,80.6213846206665
103,81.36256504058838
104,82.11805748939514
105,82.89040327072144
106,83.67971754074097
107,84.48731780052185
108,85.31518125534058
109,86.1661217212677
110,87.04042649269104
111,87.93941187858582
112,88.86477565765381
113,89.8171615600586
114,90.79773139953613
115,91.81042337417603
116,92.85735702514648
117,93.94259691238403
118,95.06666851043701
119,96.23342156410217
120,97.44473958015442
121,98.70663237571716
122,100.02640914916992
123,101.41412401199341
124,102.88967728614807
125,104.47207069396973
126,106.18676233291626
127,108.07040596008301
128,110.18207168579102
129,112.6156280040741
130,115.5457353591919
131,119.40035390853882
