rotation number,time after start [s]
1,0.6027660369873047
2,1.3576619625091553
3,1.9682109355926514
4,2.4941537380218506
5,2.951831340789795
6,3.36968994140625
7,3.7556302547454834
8,4.125026226043701
9,4.48647665977478
10,4.844179391860962
11,5.208951711654663
12,5.571275949478149
13,5.927886962890625
14,6.27379298210144
15,6.605668306350708
16,6.9280760288238525
17,7.242631673812866
18,7.549169301986694
19,7.849358558654785
20,8.144248247146606
21,8.440253496170044
22,8.73700213432312
23,9.037697315216064
24,9.342340469360352
25,9.64786434173584
26,9.959031343460083
27,10.272552251815796
28,10.59009337425232
29,10.913213968276978
30,11.24060344696045
31,11.571114301681519
32,11.906421899795532
33,12.240861892700195
34,12.56770396232605
35,12.889156579971313
36,13.207889318466187
37,13.524375200271606
38,13.836823463439941
39,14.146286249160767
40,14.45795226097107
41,14.767512559890747
42,15.076623916625977
43,15.382505416870117
44,15.685266971588135
45,15.989257097244263
46,16.293609380722046
47,16.60805320739746
48,16.93270993232727
49,17.267221212387085
50,17.61090588569641
51,17.96806049346924
52,18.3384747505188
53,18.72137689590454
54,19.108668565750122
55,19.503188848495483
56,19.91086459159851
57,20.320505380630493
58,20.729618310928345
59,21.145371675491333
60,21.561706066131592
61,21.98503088951111
62,22.421342134475708
63,22.87570309638977
64,23.34223961830139
65,23.803969144821167
66,24.276307344436646
67,24.759686946868896
68,25.257065534591675
69,25.75559139251709
70,26.250054359436035
71,26.75982427597046
72,27.32195734977722
73,27.940057516098022
74,28.603720664978027
75,29.259275674819946
76,29.942237615585327
77,30.65203356742859
78,31.374563217163086
79,32.12488317489624
80,32.921738624572754
81,33.7195098400116
82,34.5068621635437
