rotation number,time after start [s]
1,1.1287789344787598
2,1.5803067684173584
3,1.9118218421936035
4,2.1887047290802
5,2.4316294193267822
6,2.6527421474456787
7,2.8581860065460205
8,3.052698850631714
9,3.237992525100708
10,3.413123607635498
11,3.5822627544403076
12,3.74687123298645
13,3.9054620265960693
14,4.05893349647522
15,4.2100324630737305
16,4.356295108795166
17,4.500300407409668
18,4.641171216964722
19,4.780296087265015
20,4.918294906616211
21,5.0540173053741455
22,5.188956022262573
23,5.322059869766235
24,5.453967332839966
25,5.584211587905884
26,5.714400053024292
27,5.848036289215088
28,5.985871315002441
29,6.117595195770264
30,6.252480506896973
31,6.384497880935669
32,6.517297029495239
33,6.648583173751831
34,6.779756546020508
35,6.910327672958374
36,7.040652275085449
37,7.169943571090698
38,7.299790620803833
39,7.428939342498779
40,7.557136535644531
41,7.685561656951904
42,7.812659978866577
43,7.938172101974487
44,8.063654661178589
45,8.187760353088379
46,8.311716318130493
47,8.435712814331055
48,8.558428049087524
49,8.681015968322754
50,8.802829504013062
51,8.925041675567627
52,9.046234130859375
53,9.16766905784607
54,9.287997245788574
55,9.408076286315918
56,9.527655124664307
57,9.647128105163574
58,9.766262531280518
59,9.885616779327393
60,10.005004405975342
61,10.124736070632935
62,10.244648694992065
63,10.364459991455078
64,10.48404860496521
65,10.603346109390259
66,10.72306776046753
67,10.842375755310059
68,10.962353229522705
69,11.082725524902344
70,11.204426288604736
71,11.326175928115845
72,11.448903560638428
73,11.57206678390503
74,11.695562601089478
75,11.820639610290527
76,11.949143886566162
77,12.083434581756592
78,12.225362062454224
79,12.375777244567871
80,12.534985542297363
81,12.70384931564331
82,12.883958578109741
83,13.077112197875977
84,13.285814762115479
85,13.51416540145874
86,13.766777753829956
87,14.049419164657593
88,14.37654733657837
89,14.769058465957642
90,15.261884689331055
91,15.983834743499756
