rotation number,time after start [s]
1,3.93540358543396
2,7.014394998550415
3,9.133265256881714
4,10.872360467910767
5,12.39402961730957
6,13.77865743637085
7,15.060101747512817
8,16.262158393859863
9,17.405672073364258
10,18.49390411376953
11,19.53845477104187
12,20.54202151298523
13,21.507338285446167
14,22.4397075176239
15,23.341980695724487
16,24.218677043914795
17,25.072319269180298
18,25.903630018234253
19,26.713576793670654
20,27.505651712417603
21,28.279927253723145
22,29.036863803863525
23,29.77830219268799
24,30.50685167312622
25,31.223543405532837
26,31.930370092391968
27,32.62697410583496
28,33.312788248062134
29,33.98756980895996
30,34.653536319732666
31,35.31219696998596
32,35.96307706832886
33,36.6063928604126
34,37.24221396446228
35,37.87056612968445
36,38.491650104522705
37,39.10488748550415
38,39.71223211288452
39,40.31280827522278
40,40.90833377838135
41,41.498441219329834
42,42.08372735977173
43,42.66429686546326
44,43.240092039108276
45,43.81126093864441
46,44.37785243988037
47,44.93964171409607
48,45.49731707572937
49,46.05054831504822
50,46.600228786468506
51,47.14583373069763
52,47.68823313713074
53,48.22648525238037
54,48.761433601379395
55,49.293336629867554
56,49.82159876823425
57,50.346564531326294
58,50.8684561252594
59,51.3870964050293
60,51.902838468551636
61,52.41623067855835
62,52.92689919471741
63,53.43457841873169
64,53.93940043449402
65,54.44176459312439
66,54.94137978553772
67,55.438963890075684
68,55.93448090553284
69,56.42801570892334
70,56.9198431968689
71,57.41012215614319
72,57.898778676986694
73,58.38530683517456
74,58.87004327774048
75,59.352269411087036
76,59.833126068115234
77,60.312363624572754
78,60.79008603096008
79,61.266539096832275
80,61.74154257774353
81,62.21670413017273
82,62.696234941482544
83,63.18046164512634
84,63.66972613334656
85,64.16445446014404
86,64.6646203994751
87,65.17053985595703
88,65.68180394172668
89,66.19853687286377
90,66.72051501274109
91,67.24800562858582
92,67.78086280822754
93,68.31918263435364
94,68.86341381072998
95,69.41368246078491
96,69.97030377388
97,70.53346395492554
98,71.10307240486145
99,71.67941212654114
100,72.26272749900818
101,72.85288333892822
102,73.45053362846375
103,74.05536437034607
104,74.6680634021759
105,75.2890248298645
106,75.9181911945343
107,76.55529427528381
108,77.20109272003174
109,77.85594487190247
110,78.51976823806763
111,79.19357013702393
112,79.87684392929077
113,80.5700843334198
114,81.2740638256073
115,81.98919415473938
116,82.71528935432434
117,83.45260405540466
118,84.2023572921753
119,84.96402907371521
120,85.7380735874176
121,86.52578973770142
122,87.3270583152771
123,88.14287424087524
124,88.97456359863281
125,89.82210850715637
126,90.68635487556458
127,91.56840658187866
128,92.46912240982056
129,93.38859510421753
130,94.32932209968567
131,95.29067969322205
132,96.27454710006714
133,97.28172945976257
134,98.31277990341187
135,99.37032771110535
136,100.45847177505493
137,101.57750797271729
138,102.73144602775574
139,103.92262125015259
140,105.15318512916565
141,106.42764616012573
142,107.74844765663147
143,109.1207365989685
144,110.55249166488647
145,112.04667377471924
146,113.60857462882996
147,115.25148940086365
148,116.98899435997009
149,118.8473105430603
150,120.84664154052734
151,123.01354670524597
152,125.3796558380127
153,128.02704501152039
154,131.08371090888977
155,134.77511954307556
156,139.75425910949707
